YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201607,108684,650977,1,.61,"NNW","WATERMAN FOUR CORNER",41.7886,-71.5826,4147316,7134956
201607,108684,650977,2,.71,"NNE","WATERMAN FOUR CORNER",41.7898,-71.5754,4147388,7134524
201607,108684,650977,3,1.05,"N","WATERMAN FOUR CORNER",41.7953,-71.5801,4147718,7134806
201607,108684,650977,4,.8,"ESE","SCITUATE",41.7956,-71.5857,4147736,7135142
201607,108684,650978,1,.81,"ESE","BRIDGETON",41.9648,-71.7058,4157888,7142348
201607,108684,650978,2,.9,"ESE","BRIDGETON",41.9655,-71.7035,4157930,7142210
201607,108684,650978,3,.84,"ESE","BRIDGETON",41.9672,-71.7041,4158032,7142246
201607,108684,650978,4,.76,"ESE","BRIDGETON",41.9663,-71.7061,4157978,7142366
201607,108684,650979,1,1.03,"W","SCITUATE",41.8,-71.62,4148000,7137200
201607,108685,651800,1,1.43,"S","CONWAY",35.0593,-92.4513,353558,9227078
201607,108685,651940,1,.56,"E","CAULKSVILLE",35.3,-93.86,3518000,9351600
201607,108685,651941,1,.69,"N","PARIS",35.29,-93.73,3517400,9343800
201607,108685,651942,1,.89,"NE","BOONEVILLE",35.14,-93.92,358400,9355200
201607,108685,651943,1,.56,"E","MAGAZINE",35.15,-93.81,359000,9348600
201607,108685,651944,1,.57,"W","WALDRON",34.9,-94.09,3454000,945400
201607,108685,651945,1,.89,"NW","MENA",34.59,-94.24,3435400,9414400
201607,108685,651946,1,.95,"NW","MENA",34.5905,-94.2407,3435430,9414442
201607,108685,651947,1,1.71,"E","MENA",34.58,-94.2,3434800,9412000
201607,108685,651948,1,.57,"W","PARKS",34.8,-93.96,3448000,9357600
201607,108685,651949,1,0,"N","CLARKSVILLE",35.47,-93.47,3528200,9328200
201607,108685,651950,1,.57,"W","DANVILLE",35.05,-93.39,353000,9323400
201607,108685,651952,1,.89,"SE","PENCIL BLUFF",34.62,-93.72,3437200,9343200
201607,108685,651953,1,3.5,"S","LONDON",35.28,-93.24,3516800,9314400
201607,108685,651954,1,0,"N","RUSSELLVILLE",35.28,-93.13,3516800,937800
201607,108685,651955,1,.69,"N","GLENWOOD",34.33,-93.55,3419800,9333000
201607,108685,651957,1,.56,"W","DARDANELLE",35.22,-93.16,3513200,939600
201607,108685,651959,1,.57,"W","CRYSTAL SPGS",34.52,-93.34,3431200,9320400
201607,108685,651962,1,1.14,"W","OMA",34.38,-93.29,3422800,9317400
201607,108685,651966,1,.57,"W","KIRBY",34.25,-93.64,3415000,9338400
201607,108685,651968,1,0,"N","BISMARCK",34.32,-93.17,3419200,9310200
201607,108685,651970,1,.69,"N","CHERRY HILL",34.99,-92.87,3459400,9252200
201607,108685,651973,1,1.79,"NE","HAWES",34.57,-93.13,3434200,937800
201607,108685,651977,1,.57,"W","TATUMVILLE",34.7,-92.59,3442000,9235400
201607,108685,651978,1,3.64,"NNE","NEW SUMMIT",34.68,-92.51,3440800,9230600
201607,108685,651984,1,1.38,"S","FORT ROOTS",34.75,-92.29,3445000,9217400
201607,108685,651985,1,1.38,"S","FORT ROOTS",34.75,-92.29,3445000,9217400
201607,108685,651987,1,.89,"NE","CRYSTAL VALLEY",34.7,-92.44,3442000,9226400
201607,108685,651990,1,1.14,"W","NORTH LITTLE ROCK",34.77,-92.27,3446200,9216200
201607,108685,651991,1,.57,"E","(LIT)LITTLE ROCK ADA",34.73,-92.22,3443800,9213200
201607,108685,651992,1,.57,"E","(LIT)LITTLE ROCK ADA",34.73,-92.22,3443800,9213200
201607,108685,651993,1,.69,"N","SHERIDAN",34.31,-92.4,3418600,9224000
201607,108685,651994,1,.57,"E","(LIT)LITTLE ROCK ADA",34.73,-92.22,3443800,9213200
201607,108685,651995,1,0,"N","CAMDEN",33.58,-92.83,3334800,9249800
201607,108685,652003,1,.69,"N","BREWSTER",34.21,-92.02,3412600,921200
201607,108685,652005,1,1.34,"ENE","PINE BLUFF",34.23,-92,3413800,9200
201607,108685,652008,1,.9,"SE","WARREN",33.61,-92.06,3336600,923600
201607,108685,652021,1,.9,"SE","STAR CITY",33.94,-91.84,3356400,9150400
201607,108685,652023,1,0,"N","WILMAR",33.63,-91.93,3337800,9155800
201607,108685,652035,1,2.83,"W","RANGER",35.12,-93.38,357200,9322800
201607,108685,652037,1,0,"N","MT IDA",34.55,-93.63,3433000,9337800
201607,108685,652038,1,1.14,"E","ARKADELPHIA",34.12,-93.05,347200,933000
201607,108685,652041,1,.57,"W","WHELEN SPGS",33.83,-93.13,3349800,937800
201607,108685,652044,1,2.99,"SSE","FAIRVIEW",34.83,-91.9,3449800,9154000
201607,108685,652046,1,.9,"NW","RISON",33.96,-92.19,3357600,9211400
201607,108685,652048,1,.94,"NW","RISON",33.9608,-92.1901,3357648,9211406
201607,108685,652050,1,.57,"E","KEO",34.6,-92.01,3436000,92600
201607,108685,652051,1,.58,"E","MONTICELLO",33.63,-91.79,3337800,9147400
201607,108685,652053,1,.58,"E","MONTICELLO",33.63,-91.79,3337800,9147400
201607,108685,652055,1,1.14,"E","BLAKEMORE",34.6,-91.88,3436000,9152800
201607,108685,654355,1,3.61,"ENE","LOWRY",36.49,-92.99,3629400,9259400
201607,108686,650981,1,1.2,"S","LYH IVY HILL ARPT",37.3828,-79.2233,3722968,7913398
201607,108686,650981,2,2.43,"N","(LYH)GLENN FLD LYNCH",37.3645,-79.1915,3721870,7911490
201607,108686,650984,1,3.28,"SE","WHITMELL",36.6725,-79.4719,3640350,7928314
201607,108686,650984,2,3.59,"SE","WHITMELL",36.6705,-79.4668,3640230,7928008
201607,108686,650985,1,2.45,"WNW","DANVILLE",36.6029,-79.4312,3636174,7925872
201607,108686,650985,2,2.38,"SW","(KDAN)DANVILLE REGIONAL AIRPORT",36.5417,-79.3646,3632502,7921876
201607,108687,650980,1,.51,"E","WEST UPTON",42.17,-71.61,4210200,7136600
201607,108689,650989,1,2.18,"NNW","STONE MT",37.2105,-79.5804,3712630,7934824
201607,108689,650991,1,1.81,"NW","GLADE HILL",37.0004,-79.7907,3724,7947442
201607,108689,650992,1,2.92,"N","UNION HALL",37.0421,-79.6945,372526,7941670
201607,108689,650992,2,2.59,"NNE","UNION HALL",37.0356,-79.685,372136,7941100
201607,108689,650993,1,.14,"NW","BASSETT",36.7712,-79.982,3646272,7958920
201607,108689,650993,2,0,"N","BASSETT",36.77,-79.98,3646200,7958800
201607,108689,650994,1,1.08,"N","WOOLWINE",36.7954,-80.2764,3647724,8016584
201607,108689,650994,2,0,"N","WOOLWINE",36.78,-80.28,3646800,8016800
201607,108689,650995,1,.55,"W","COLLINSVILLE",36.72,-79.91,3643200,7954600
201607,108689,650996,1,2.07,"S","LAUREL FORK",36.69,-80.52,3641400,8031200
201607,108689,650997,1,0,"N","RUSTBURG",37.28,-79.1,3716800,796000
201607,108689,650998,1,.21,"NNE","CRITZ",36.6327,-80.1484,3637962,808904
201607,108689,650999,1,1.53,"S","GRUZES STORE",36.6579,-80.2782,3639474,8016692
201607,108689,651000,1,3.52,"SSW","DODSON",36.7803,-80.1338,3646818,808028
201607,108689,651002,1,.13,"ENE","AXTON",36.6705,-79.7177,3640230,7943062
201607,108689,651003,1,1.27,"ESE","HILLTOP",36.6917,-79.8297,3641502,7949782
201607,108689,651003,2,1.55,"ESE","HILLTOP",36.6891,-79.8255,3641346,7949530
201607,108690,651004,1,.73,"SW","SMITH HIGHLANDS",42.1922,-72.6096,4211532,7236576
201607,108690,651004,2,.57,"SSE","HOLYOKE",42.192,-72.617,4211520,7237020
201607,108690,651004,3,.48,"ENE","HOLYOKE",42.2026,-72.6112,4212156,7236672
201607,108690,651004,4,.5,"WNW","SMITH HIGHLANDS",42.2019,-72.6095,4212114,7236570
201607,108690,651005,1,.49,"S","SMITH HIGHLANDS",42.1929,-72.6004,4211574,7236024
201607,108690,651005,2,.51,"S","SMITH HIGHLANDS",42.1926,-72.5991,4211556,7235946
201607,108690,651005,3,.56,"S","SMITH HIGHLANDS",42.192,-72.5991,4211520,7235946
201607,108690,651005,4,.55,"S","SMITH HIGHLANDS",42.1921,-72.6003,4211526,7236018
201607,108690,651006,1,.51,"E","WINCHENDON",42.68,-72.04,4240800,722400
201607,108690,651008,1,.69,"S","GREENFIELD",42.59,-72.6,4235400,7236000
201607,108690,651009,1,.51,"W","BAY STATE",42.33,-72.68,4219800,7240800
201607,108690,651010,1,.86,"SW","HIGHLANDS",42.21,-72.64,4212600,7238400
201607,108690,651011,1,1.47,"SSE","WILLIMANSETT",42.18,-72.57,4210800,7234200
201607,108691,651007,1,1.59,"SSW","PINE RIDGE",36.4782,-80.7291,3628692,8043746
201607,108691,651012,1,.69,"N","ELKIN",36.26,-80.85,3615600,8051000
201607,108691,651012,2,.66,"NNE","ELKIN",36.2591,-80.8462,3615546,8050772
201607,108692,651013,1,.37,"SW","BRISTOL HIGHLANDS",41.6965,-71.2855,4141790,7117130
201607,108692,651013,2,.31,"SW","BRISTOL HIGHLANDS",41.6967,-71.284,4141802,7117040
201607,108692,651013,3,.26,"WSW","BRISTOL HIGHLANDS",41.6984,-71.2844,4141904,7117064
201607,108692,651013,4,.33,"WSW","BRISTOL HIGHLANDS",41.6982,-71.2858,4141892,7117148
201607,108692,651014,1,1.48,"SSW","QUIDNESSETT",41.6,-71.46,4136000,7127600
201607,108692,651016,1,1.24,"WNW","SAUNDERSTOWN",41.51,-71.45,4130600,7127000
201607,108692,651017,1,.69,"N","BRISTOL",41.68,-71.27,4140800,7116200
201607,108693,651018,1,1.23,"ESE","WOODVILLE",36.4935,-80.4593,3629610,8027558
201607,108693,651019,1,2.6,"S","ASBURY",36.4924,-80.4332,3629544,8025992
201607,108693,651021,1,1.06,"SW","FRANCISCO",36.4892,-80.3835,3629352,8023010
201607,109012,653028,1,9.48,"WSW","WALCOTT",34.89,-102.99,3453400,10259400
201607,109012,653029,1,.69,"N","PERRYTON MUNI ARPT",36.41,-100.75,3624600,10045000
201607,109012,653030,1,7.58,"ENE","VALLE DE ORO",35.5,-101.99,3530000,10159400
201607,109012,653031,1,2.36,"SSW","BORGER",35.64,-101.4,3538400,10124000
201607,109012,653032,1,2.19,"NE","LAKE TANGLEWOOD",35.08,-101.75,354800,10145000
201607,109012,653033,1,9.71,"NNW","GAGEBY",35.74,-100.42,3544400,10025200
201607,109012,653034,1,.56,"E","WHITE DEER",35.43,-101.17,3525800,10110200
201607,109012,653035,1,2.37,"WNW","PALO DURO CANYON STATE PARK",34.96,-101.71,3457600,10142600
201607,109012,653036,1,5.7,"E","HOWARDWICK",35.08,-100.82,354800,10049200
201607,109012,653037,1,0,"N","CLARENDON",34.93,-100.9,3455800,10054000
201607,109013,653038,1,.54,"E","FRUITLAND",38.32,-75.61,3819200,7536600
201607,109014,653039,1,.55,"E","NELSONIA",37.82,-75.59,3749200,7535400
201607,109015,653041,1,0,"N","ONANCOCK",37.65,-75.9,3739000,7554000
201607,109015,653043,1,0,"N","RAPPAHANNOCK LIGHT STATION (RPLV2)",37.54,-76.02,3732400,761200
201607,109015,653044,1,4.29,"SSE","GOODWIN ISLAND STATION (GDIV2)",37.16,-76.38,379600,7622800
201607,109015,653045,1,0,"N","YORK RIVER EAST REAR RANGE LIGHT WLON (YKRV2)",37.25,-76.33,3715000,7619800
201607,109015,653046,1,0,"N","PLANTATION FLATS",37.26,-76.02,3715600,761200
201607,109015,653047,1,0,"N","THIMBLE SHOALS",37.05,-76.26,373000,7615600
201607,109015,653048,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
201607,109017,653049,1,0,"N","COLEMAN BRIDGE",37.24,-76.51,3714400,7630600
201607,109018,653055,1,.88,"SW","QUIOCCASIN",37.59,-77.59,3735400,7735400
201607,109018,653056,1,1.64,"W","QUIOCCASIN",37.6,-77.61,3736000,7736600
201607,109018,653064,1,0,"N","BON AIR",37.52,-77.57,3731200,7734200
201607,109018,653067,1,1.49,"SSW","BON AIR",37.5,-77.58,3730000,7734800
201607,109018,653072,1,1.38,"S","WAVERLY",37.01,-77.08,37600,774800
201607,109018,653075,1,.89,"SW","KINGSBERRY",36.71,-77.56,3642600,7733600
201607,109018,653076,1,47.72,"WSW","WELLFORD",37.54,-77.53,3732400,7731800
201607,109018,653077,1,.69,"N","OILVILLE",37.71,-77.78,3742600,7746800
201607,109018,653079,1,0,"N","LOUISA",38.02,-78,381200,7800
201607,109018,653084,1,1.64,"W","ROCKVILLE",37.72,-77.71,3743200,7742600
201607,109018,653085,1,47.25,"WSW","WELLFORD",37.54,-77.52,3732400,7731200
201607,109018,653087,1,3.02,"SE","BON AIR",37.49,-77.53,3729400,7731800
201607,109018,653088,1,47.21,"SW","WELLFORD",37.48,-77.47,3728800,7728200
201607,109018,653090,1,2.3,"ENE","BON AIR",37.53,-77.53,3731800,7731800
201607,109018,653093,1,1.76,"NE","VARINA GROVE",37.47,-77.33,3728200,7719800
201607,109018,653100,1,46.1,"WSW","WELLFORD",37.52,-77.48,3731200,7728800
201607,109018,653103,1,.69,"N","VARINA GROVE",37.46,-77.35,3727600,7721000
201607,109018,653106,1,1.79,"WSW","BERMUDA HUNDRED",37.32,-77.31,3719200,7718600
201607,109018,653107,1,3.22,"SSW","VARINA GROVE",37.41,-77.38,3724600,7722800
201607,109018,653109,1,83.06,"SSE","GOLDVEIN",37.29,-77.25,3717400,7715000
201607,109018,653110,1,.88,"NE","COLONIAL HGTS",37.26,-77.41,3715600,7724600
201607,109018,653111,1,2.07,"S","SHELFAR",37.8,-77.87,3748000,7752200
201607,109018,653112,1,1.09,"W","QUIOCCASIN",37.6,-77.6,3736000,7736000
201607,109018,653113,1,47.96,"WSW","WELLFORD",37.52,-77.52,3731200,7731200
201607,109018,653114,1,1.1,"E","RICHMOND HGTS",37.47,-77.38,3728200,7722800
201607,109018,653115,1,49.07,"WSW","WELLFORD",37.49,-77.52,3729400,7731200
201607,109018,653116,1,.55,"E","RICHMOND HGTS",37.47,-77.39,3728200,7723400
201607,109018,653117,1,.69,"N","MARION HILL",37.49,-77.4,3729400,7724000
201607,109018,653118,1,1.78,"ENE","MARION HILL",37.49,-77.37,3729400,7722200
201607,109018,653119,1,.69,"S","HOPEWELL",37.29,-77.3,3717400,7718000
201607,109018,653120,1,48.69,"WSW","WELLFORD",37.5,-77.52,3730000,7731200
201607,109018,653123,1,1.1,"W","WHITE OAK SWAMP",37.5,-77.32,3730000,7719200
201607,109018,653125,1,3.58,"ESE","PRINCE GEORGE",37.2,-77.22,3712000,7713200
201607,109018,653128,1,3.83,"NNE","NEWVILLE",37.07,-77.14,374200,778400
201607,109018,653131,1,4.84,"N","NEWVILLE",37.09,-77.17,375400,7710200
201607,109018,653134,1,1.31,"ESE","ANTE",36.66,-77.7,3639600,7742000
201607,109018,653136,1,1.3,"ENE","CAMP CORNER",36.91,-76.9,3654600,7654000
201607,109018,653137,1,.89,"SW","CARRSVILLE",36.71,-76.83,3642600,7649800
201607,109018,653139,1,0,"N","LUMMIS",36.7,-76.7,3642000,7642000
201607,109020,653062,1,2,"N","GILLETTE",44.319,-105.5,4419140,10530000
201607,109022,653069,1,10,"NNW","NEWCASTLE",43.9837,-104.2969,4359022,10417814
201607,109022,653071,1,4.23,"NNE","NEWCASTLE",43.9029,-104.1771,4354174,10410626
201607,109022,653073,1,4.24,"NNE","NEWCASTLE",43.903,-104.177,4354180,10410620
201607,109022,653689,1,12.28,"W","UPTON",44.1092,-104.8771,446552,10452626
201607,109023,653078,1,2.78,"WNW","POINT DETOUR",45.62,-86.66,4537200,8639600
201607,109023,653080,1,2.78,"WNW","POINT DETOUR",45.62,-86.66,4537200,8639600
201607,109023,653082,1,2.78,"WNW","POINT DETOUR",45.62,-86.66,4537200,8639600
201607,109024,653081,1,2.5,"SE","FARMINGDALE",43.949,-102.839,4356940,10250340
201607,109024,653083,1,2.5,"SE","FARMINGDALE",43.949,-102.839,4356940,10250340
201607,109026,653092,1,1.68,"SE","MUSKALLONGE LAKE STATE PARK",46.66,-85.61,4639600,8536600
201607,109026,653098,1,1,"WSW","GRAND MARAIS LIGHT",46.6747,-85.9896,4640482,8559376
201607,109026,653102,1,1.17,"SW","GRAND MARAIS LIGHT",46.67,-85.99,4640200,8559400
201607,109026,653105,1,1.46,"SSE","GRAND MARAIS LIGHT",46.66,-85.96,4639600,8557600
201607,109026,653108,1,.69,"S","GRAND MARAIS LIGHT",46.67,-85.97,4640200,8558200
201607,109029,653121,1,5,"NE","LADNER",45.8812,-103.6565,4552872,10339390
201607,109029,653122,1,2.14,"ENE","LADNER",45.8371,-103.6867,4550226,10341202
201607,109029,653124,1,7,"N","BUFFALO",45.6813,-103.55,4540878,10333000
201607,109029,653126,1,3.6,"N","BUFFALO",45.6321,-103.55,4537926,10333000
201607,109029,653127,1,0,"N","(2WX)BUFFALO",45.6,-103.55,4536000,10333000
201607,109029,653129,1,.68,"N","BUFFALO",45.5898,-103.5504,4535388,10333024
201607,109029,653130,1,0,"N","BUFFALO",45.58,-103.55,4534800,10333000
201607,109029,653133,1,3.74,"NNE","LADNER",45.88,-103.7,4552800,10342000
201607,109029,653133,2,8.88,"WNW","LUDLOW",45.88,-103.55,4552800,10333000
201607,109029,653133,3,6.86,"SSW","LUDLOW",45.74,-103.44,4544400,10326400
201607,109029,653133,4,7.07,"SSE","LADNER",45.74,-103.66,4544400,10339600
201607,109029,653135,1,6.41,"ESE","LADNER",45.8,-103.604,4548000,10336240
201607,109029,653655,1,8.57,"NE","LADNER",45.921,-103.609,4555260,10336540
201607,109029,653664,1,.5,"N","LADNER",45.8372,-103.73,4550232,10343800
201607,109029,653664,2,1,"SE","LADNER",45.8198,-103.7153,4549188,10342918
201607,109029,653903,1,6.41,"ESE","LADNER",45.8,-103.604,4548000,10336240
201607,109030,653138,1,0,"N","HILL CITY",43.93,-103.58,4355800,10334800
201607,109030,653140,1,4.97,"ESE","DEERFIELD",44,-103.734,4400,10344040
201607,109031,653141,1,0,"N","NORTH MICHIGAN BUOY (45002)",45.34,-86.41,4520400,8624600
201607,109032,653148,1,1,"ENE","MUD BUTTE",45.0055,-102.8611,45330,10251666
201607,109032,653149,1,0,"N","(D07)FAITH ARPT",45.03,-102.02,451800,1021200
201607,109032,653150,1,17.95,"ESE","ZEONA",45.1,-102.59,456000,10235400
201607,109032,653151,1,14.2,"WSW","USTA",45.1112,-102.4073,456672,10224438
201607,109032,653666,1,17.95,"ESE","ZEONA",45.1,-102.59,456000,10235400
201607,109032,653669,1,16.72,"SW","USTA",45.0455,-102.3976,452730,10223856
201607,109035,653153,1,2,"SW","BRIDGER",44.5295,-101.9287,4431770,10155722
201607,109046,653182,1,3.02,"NE","COLUMBIAN CARBON",37.56,-101.16,3733600,1019600
201607,109046,653183,1,8.57,"NNW","MANNING",38.67,-100.76,3840200,10045600
201607,109046,653184,1,.55,"E","WOODS",37.17,-101.09,3710200,1015400
201607,109046,653186,1,3.02,"NE","COLUMBIAN CARBON",37.56,-101.16,3733600,1019600
201607,109046,653187,1,6.04,"SE","MOSCOW",37.27,-101.12,3716200,1017200
201607,109046,653189,1,2.3,"ESE","COLUMBIAN CARBON",37.52,-101.16,3731200,1019600
201607,109046,653190,1,8.19,"NW","HAYNE",37.17,-100.92,3710200,10055200
201607,109047,653192,1,1.77,"ENE","GARDEN CITY",37.98,-100.84,3758800,10050400
201607,109049,653211,1,1.8,"WSW","NORFOLK",36.86,-76.3,3651600,7618000
201607,109049,653211,2,1.93,"WSW","NORFOLK",36.8574,-76.3011,3651444,7618066
201607,105744,635014,1,1.68,"WSW","DODDSVILLE",36.3385,-87.2567,3620310,8715402
201607,105744,635014,2,1,"ENE","OAKPLAIN",36.4241,-87.1128,3625446,876768
201607,105744,635014,3,1.3,"WSW","PINNACLE",36.3428,-86.9516,3620568,8657096
201607,105744,635014,4,3.02,"S","PEGRAM",36.0564,-87.0539,363384,873234
201607,105744,635014,5,2.69,"SSW","CRAGGIE HOPE",36.0622,-87.1616,363732,879696
201607,105744,635014,6,1.53,"SE","CHEAP HILL",36.3123,-87.1335,3618738,878010
201607,105744,635016,1,1.36,"ESE","BUMPUS MILLS",36.5892,-87.7994,3635352,8747964
201607,105744,635018,1,1.82,"NNW","MAPLEWOOD",36.2549,-86.7307,3615294,8643842
201607,105744,635022,1,0,"N","CEDAR HILL",36.55,-87,3633000,8700
201607,105744,635024,1,.31,"ENE","PORTLAND",36.5809,-86.5145,3634854,8630870
201607,105744,635027,1,0,"N","WESTMORELAND",36.57,-86.25,3634200,8615000
201607,105744,635028,1,1.31,"ENE","HENDERSONVILLE",36.29,-86.6,3617400,8636000
201607,105744,635030,1,0,"N","LAFAYETTE",36.52,-86.03,3631200,861800
201607,105744,635031,1,.39,"SSW","LEBANON",36.2151,-86.3037,3612906,8618222
201607,105744,635032,1,0,"SE","HARTSVILLE",36.4,-86.17,3624000,8610200
201607,105744,635033,1,0,"N","LEBANON",36.22,-86.3,3613200,8618000
201607,105744,635034,1,0,"N","RIDDLETON",36.32,-86.02,3619200,861200
201607,105744,635035,1,0,"N","GAINESBORO",36.35,-85.65,3621000,8539000
201607,105744,635036,1,0,"N","KEMPVILLE",36.35,-85.87,3621000,8552200
201607,105744,635037,1,0,"N","BRUSH CREEK",36.12,-86.03,367200,861800
201607,105744,635038,1,1.27,"SSW","DALE HOLLOW",36.5321,-85.4552,3631926,8527312
201607,105744,635039,1,0,"N","CARTHAGE",36.25,-85.93,3615000,8555800
201607,105744,635041,1,3.3,"NNW","ROME",36.3133,-86.0953,3618798,865718
201607,105744,635042,1,2.05,"SSW","LIVINGSTON",36.3512,-85.3292,3621072,8519752
201607,105744,635043,1,0,"N","COOKEVILLE",36.17,-85.5,3610200,8530000
201607,105744,635044,1,1.51,"NNE","TAYLORS XRDS",36.5183,-85.2352,3631098,8514112
201607,105744,635045,1,2.43,"NNE","BANNER SPGS",36.2836,-84.917,3617016,8455020
201607,105744,635046,1,.87,"N","BELK",35.8425,-85.6995,3550550,8541970
201607,105744,635048,1,1.1,"WSW","YATESTON",35.8728,-85.5975,3552368,8535850
201607,105744,635049,1,0,"N","ALLARDT",36.38,-84.88,3622800,8452800
201607,105744,635051,1,.63,"S","MT PISGAH",35.8409,-85.5986,3550454,8535916
